0	baseMean	log2FoldChange	lfcSE	pvalue	padj	symbol	Chrom	Start	End	X4.8851361.8851762	.	..1	X8851361.1	X8851762.1	X0	X1	X401	X8851353	cluster_1	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	transcriptId	distanceToTSS	geneName
ENSMUSG00000005583	3030.109504	-0.203417723	0.200841227	0.207133272	0.375995958	Mef2c	chr13	83582451	83582852	13:83582451-83582852	.	.	83582451	83582852	0	1	401	83582443	cluster_1	Intron (ENSMUST00000005722/ENSMUSG00000005583, intron 3 of 10)	13	83504034	83667079	163046	1	ENSMUST00000163888	78418	ENSMUSG00000005583
ENSMUSG00000005583	3030.109504	-0.203417723	0.200841227	0.207133272	0.375995958	Mef2c	chr13	83604297	83604698	13:83604297-83604698	.	.	83604297	83604698	0	1	401	83604289	cluster_3	Intron (ENSMUST00000005722/ENSMUSG00000005583, intron 4 of 10)	13	83504034	83667079	163046	1	ENSMUST00000163888	100264	ENSMUSG00000005583
ENSMUSG00000005609	3800.924556	-0.11356271	0.099562277	0.274110947	0.454135164	Ctr9	chr7	111020757	111021158	7:111020757-111021158	.	.	111020757	111021158	0	1	401	111020756	cluster_3	Distal Intergenic	7	111028951	111056377	27427	1	ENSMUST00000005749	-7793	ENSMUSG00000005609
ENSMUSG00000005610	48584.2429	-0.256468903	0.097122328	0.005350969	0.023974476	Eif4g2	chr7	111237901	111238302	7:111237901-111238302	.	.	111237901	111238302	0	1	401	111237900	cluster_3	Distal Intergenic	7	111070568	111083030	12463	2	ENSMUST00000162415	-154872	ENSMUSG00000005610
ENSMUSG00000005615	2499.560969	0.099393026	0.094140274	0.270025179	0.449279432	Pcyt1a	chr16	32454051	32454452	16:32454051-32454452	.	.	32454051	32454452	0	1	401	32454048	cluster_1	Intron (ENSMUST00000115137/ENSMUSG00000005615, intron 2 of 8)	16	32431230	32472037	40808	1	ENSMUST00000115140	22822	ENSMUSG00000005615
ENSMUSG00000005836	36.29615905	-0.034753807	0.26087619	0.825259594	0.901997856	Gata6	chr18	10964801	10965202	18:10964801-10965202	.	.	10964801	10965202	0	1	401	10964800	cluster_2	Distal Intergenic	18	11052510	11085635	33126	1	ENSMUST00000047762	-87308	ENSMUSG00000005836
ENSMUSG00000005949	656.1947824	-0.247972318	0.092429588	0.004967263	0.02252977	Ctns	chr11	73193217	73193618	11:73193217-73193618	.	.	73193217	73193618	0	1	401	73193210	cluster_3	Intron (ENSMUST00000006103/ENSMUSG00000005949, intron 2 of 10)	11	73186352	73188806	2455	2	ENSMUST00000130101	-4412	ENSMUSG00000005949
ENSMUSG00000005973	5471.875036	0.32711252	0.110366721	0.001587787	0.008919562	Rcn1	chr2	105435851	105436252	2:105435851-105436252	.	.	105435851	105436252	0	1	401	105435850	cluster_1	Distal Intergenic	2	105386291	105399319	13029	2	ENSMUST00000006128	-36533	ENSMUSG00000005973
ENSMUSG00000006127	1864.181546	-0.34420832	0.133908453	0.004849226	0.022097924	Inpp5k	chr11	75647616	75648017	11:75647616-75648017	.	.	75647616	75648017	0	1	401	75647609	cluster_2	Promoter (<=1kb)	11	75646846	75647864	1019	1	ENSMUST00000139856	771	ENSMUSG00000006127
ENSMUSG00000006134	2616.793224	-0.565388946	0.081744019	1.16803E-12	7.05315E-11	Crkl	chr16	17456879	17457280	16:17456879-17457280	.	.	17456879	17457280	0	1	401	17456878	cluster_3	Intron (ENSMUST00000006293/ENSMUSG00000006134, intron 1 of 2)	16	17451987	17486255	34269	1	ENSMUST00000006293	4893	ENSMUSG00000006134
ENSMUSG00000006205	6108.693933	-0.02343855	0.115272724	0.854110136	0.920290525	Htra1	chr7	130923345	130923746	7:130923345-130923746	.	.	130923345	130923746	0	1	401	130923344	cluster_3	Intron (ENSMUST00000124096/ENSMUSG00000030849, intron 2 of 6)	7	130936111	130979934	43824	1	ENSMUST00000150717	-12365	ENSMUSG00000006205
ENSMUSG00000006362	740.5807682	-0.479040854	0.171490328	0.001498954	0.00851034	Cbfa2t3	chr8	122709483	122709884	8:122709483-122709884	.	.	122709483	122709884	0	1	401	122709482	cluster_1	Intron (ENSMUST00000127664/ENSMUSG00000092329, intron 1 of 15)	8	122628739	122699109	70371	2	ENSMUST00000127984	-10375	ENSMUSG00000006362
ENSMUSG00000006386	15.96663075	-0.053648669	0.304211098	0.648542627	0.784275992	Tek	chr4	94786605	94787006	4:94786605-94787006	.	.	94786605	94787006	0	1	401	94786596	cluster_2	Intron (ENSMUST00000073939/ENSMUSG00000006386, intron 2 of 21)	4	94804843	94820194	15352	1	ENSMUST00000131958	-17837	ENSMUSG00000006386
ENSMUSG00000006395	161.5757445	0.606030748	0.268594388	0.003972602	0.018870814	Hyi	chr4	118355553	118355954	4:118355553-118355954	.	.	118355553	118355954	0	1	401	118355552	cluster_1	Distal Intergenic	4	118359990	118362744	2755	1	ENSMUST00000153202	-4036	ENSMUSG00000006395
ENSMUSG00000006418	2855.480634	0.478140002	0.160463281	0.000810036	0.005114298	Rnf114	chr2	167491211	167491612	2:167491211-167491612	.	.	167491211	167491612	0	1	401	167491210	cluster_1	Promoter (1-2kb)	2	167492645	167516166	23522	1	ENSMUST00000109214	-1033	ENSMUSG00000006418
ENSMUSG00000006418	2855.480634	0.478140002	0.160463281	0.000810036	0.005114298	Rnf114	chr2	167510480	167510881	2:167510480-167510881	.	.	167510480	167510881	0	1	401	167510479	cluster_3	Exon (ENSMUST00000109214/ENSMUSG00000006418, exon 5 of 8)	2	167503446	167516164	12719	1	ENSMUST00000127939	7035	ENSMUSG00000006418
ENSMUSG00000006418	2855.480634	0.478140002	0.160463281	0.000810036	0.005114298	Rnf114	chr2	167516192	167516593	2:167516192-167516593	.	.	167516192	167516593	0	1	401	167516191	cluster_3	Distal Intergenic	2	167503446	167516164	12719	1	ENSMUST00000127939	12747	ENSMUSG00000006418
ENSMUSG00000006435	3798.143463	-0.094130379	0.150978697	0.475114169	0.645372847	Neurl1a	chr19	47296585	47296986	19:47296585-47296986	.	.	47296585	47296986	0	1	401	47296581	cluster_2	Intron (ENSMUST00000081619/ENSMUSG00000053617, intron 8 of 14)	19	47228843	47259440	30598	1	ENSMUST00000111807	67743	ENSMUSG00000006435
ENSMUSG00000006586	1194.966275	-0.8293627	0.178206215	3.9254E-07	7.05839E-06	Runx1t1	chr4	13837290	13837691	4:13837290-13837691	.	.	13837290	13837691	0	1	401	13837289	cluster_1	Intron (ENSMUST00000006761/ENSMUSG00000006586, intron 2 of 10)	4	13889220	13889962	743	1	ENSMUST00000139736	-51529	ENSMUSG00000006586
ENSMUSG00000006740	9823.53036	-0.199104704	0.103560607	0.042039953	0.119694046	Kif5b	chr18	6235281	6235682	18:6235281-6235682	.	.	6235281	6235682	0	1	401	6235275	cluster_1	Intron (ENSMUST00000025083/ENSMUSG00000006740, intron 1 of 25)	18	6214569	6241470	26902	2	ENSMUST00000163210	5788	ENSMUSG00000006740
ENSMUSG00000006782	2398.03639	-0.09940372	0.184928438	0.51203999	0.676025125	Cnp	chr11	100564272	100564673	11:100564272-100564673	.	.	100564272	100564673	0	1	401	100564271	cluster_1	Intron (ENSMUST00000092684/ENSMUSG00000006784, intron 9 of 11)	11	100574904	100581728	6825	1	ENSMUST00000103120	-10231	ENSMUSG00000006782
ENSMUSG00000007035	83.28359099	-0.161643996	0.196987404	0.309443327	0.491537421	Msh5	chr17	35039431	35039832	17:35039431-35039832	.	.	35039431	35039832	0	1	401	35039428	cluster_1	Intron (ENSMUST00000007250/ENSMUSG00000007035, intron 9 of 23)	17	35039146	35043767	4622	2	ENSMUST00000173685	3935	ENSMUSG00000007035
ENSMUSG00000007589	584.4702116	0.266658515	0.106497282	0.007822389	0.032512658	Tinf2	chr14	55681746	55682147	14:55681746-55682147	.	.	55681746	55682147	0	1	401	55681741	cluster_3	Promoter (<=1kb)	14	55679083	55681817	2735	2	ENSMUST00000007733	0	ENSMUSG00000007589
ENSMUSG00000007827	568.2406731	-0.20922615	0.12202168	0.063523129	0.162989519	Ankrd26	chr6	118621942	118622343	6:118621942-118622343	.	.	118621942	118622343	0	1	401	118621941	cluster_3	Intron (ENSMUST00000112825/ENSMUSG00000051331, intron 29 of 41)	6	118502564	118562256	59693	2	ENSMUST00000112830	-59687	ENSMUSG00000007827
ENSMUSG00000007989	5430.995027	0.063899213	0.147724904	0.627521707	0.768038275	Fzd3	chr14	65185895	65186296	14:65185895-65186296	.	.	65185895	65186296	0	1	401	65185889	cluster_1	Distal Intergenic	14	65209719	65228096	18378	2	ENSMUST00000127272	41800	ENSMUSG00000007989
ENSMUSG00000008658	3295.794874	-0.466222414	0.192573834	0.004241003	0.019872885	Rbfox1	chr16	6390468	6390869	16:6390468-6390869	.	.	6390468	6390869	0	1	401	6390462	cluster_3	Distal Intergenic	16	6809222	7409813	600592	1	ENSMUST00000115841	-418353	ENSMUSG00000008658
ENSMUSG00000008658	3295.794874	-0.466222414	0.192573834	0.004241003	0.019872885	Rbfox1	chr16	6519441	6519842	16:6519441-6519842	.	.	6519441	6519842	0	1	401	6519435	cluster_3	Distal Intergenic	16	6809222	7409813	600592	1	ENSMUST00000115841	-289380	ENSMUSG00000008658
ENSMUSG00000008658	3295.794874	-0.466222414	0.192573834	0.004241003	0.019872885	Rbfox1	chr16	6732693	6733094	16:6732693-6733094	.	.	6732693	6733094	0	1	401	6732687	cluster_3	Distal Intergenic	16	6809222	7409813	600592	1	ENSMUST00000115841	-76128	ENSMUSG00000008658
ENSMUSG00000008658	3295.794874	-0.466222414	0.192573834	0.004241003	0.019872885	Rbfox1	chr16	6750440	6750841	16:6750440-6750841	.	.	6750440	6750841	0	1	401	6750434	cluster_3	Distal Intergenic	16	6809222	7409813	600592	1	ENSMUST00000115841	-58381	ENSMUSG00000008658
ENSMUSG00000008658	3295.794874	-0.466222414	0.192573834	0.004241003	0.019872885	Rbfox1	chr16	6758559	6758960	16:6758559-6758960	.	.	6758559	6758960	0	1	401	6758553	cluster_3	Distal Intergenic	16	6809222	7409813	600592	1	ENSMUST00000115841	-50262	ENSMUSG00000008658
ENSMUSG00000008658	3295.794874	-0.466222414	0.192573834	0.004241003	0.019872885	Rbfox1	chr16	6963453	6963854	16:6963453-6963854	.	.	6963453	6963854	0	1	401	6963447	cluster_3	Intron (ENSMUST00000115841/ENSMUSG00000008658, intron 1 of 12)	16	7069835	7412479	342645	1	ENSMUST00000056416	-105981	ENSMUSG00000008658
ENSMUSG00000008658	3295.794874	-0.466222414	0.192573834	0.004241003	0.019872885	Rbfox1	chr16	7150449	7150850	16:7150449-7150850	.	.	7150449	7150850	0	1	401	7150442	cluster_3	Intron (ENSMUST00000115841/ENSMUSG00000008658, intron 1 of 12)	16	7069835	7412479	342645	1	ENSMUST00000056416	80615	ENSMUSG00000008658
ENSMUSG00000008845	5.570396243	-0.376780936	0.677100993	0.016720189	0.058687778	Cd163	chr6	124325222	124325623	6:124325222-124325623	.	.	124325222	124325623	0	1	401	124325221	cluster_3	Exon (ENSMUST00000032234/ENSMUSG00000008845, exon 12 of 17)	6	124304651	124330527	25877	1	ENSMUST00000112541	20572	ENSMUSG00000008845
ENSMUSG00000009073	9365.901708	-0.721099671	0.115962729	7.73534E-11	3.27181E-09	Nf2	chr11	4831078	4831479	11:4831078-4831479	.	.	4831078	4831479	0	1	401	4831074	cluster_3	Promoter (1-2kb)	11	4781937	4833133	51197	2	ENSMUST00000109908	1654	ENSMUSG00000009073
ENSMUSG00000009487	8.15137479	0.095336271	0.323954326	0.403068698	0.583489101	Otog	chr7	46240104	46240505	7:46240104-46240505	.	.	46240104	46240505	0	1	401	46240100	cluster_3	Promoter (<=1kb)	7	46240987	46311434	70448	1	ENSMUST00000164538	-482	ENSMUSG00000009487
ENSMUSG00000009681	4589.898064	0.458070643	0.127715795	0.000103287	0.00089597	Bcr	chr10	75106901	75107302	10:75106901-75107302	.	.	75106901	75107302	0	1	401	75106894	cluster_1	Intron (ENSMUST00000164107/ENSMUSG00000009681, intron 1 of 22)	10	75060896	75184923	124028	1	ENSMUST00000164107	46006	ENSMUSG00000009681
ENSMUSG00000009734	39.95449508	-1.801279869	0.412963271	7.16717E-07	1.19723E-05	Pou6f2	chr13	18290280	18290681	13:18290280-18290681	.	.	18290280	18290681	0	1	401	18290279	cluster_1	Intron (ENSMUST00000139064/ENSMUSG00000009734, intron 2 of 7)	13	18121101	18382041	260941	2	ENSMUST00000139064	91360	ENSMUSG00000009734
ENSMUSG00000009734	39.95449508	-1.801279869	0.412963271	7.16717E-07	1.19723E-05	Pou6f2	chr13	18443383	18443784	13:18443383-18443784	.	.	18443383	18443784	0	1	401	18443382	cluster_3	Distal Intergenic	13	18148304	18382041	233738	2	ENSMUST00000175768	-61343	ENSMUSG00000009734
ENSMUSG00000010175	2258.939238	0.289743809	0.173086464	0.050759479	0.137882839	Prox1	chr1	190185757	190186158	1:190185757-190186158	.	.	190185757	190186158	0	1	401	190185756	cluster_2	Intron (ENSMUST00000110279/ENSMUSG00000079045, intron 1 of 1)	1	190118038	190170680	52643	2	ENSMUST00000175916	-15078	ENSMUSG00000010175
ENSMUSG00000010461	319.372174	-0.922756492	0.144613465	2.10711E-11	9.98236E-10	Eya4	chr10	23426412	23426813	10:23426412-23426813	.	.	23426412	23426813	0	1	401	23426410	cluster_1	Distal Intergenic	10	23104168	23349895	245728	2	ENSMUST00000092665	-76518	ENSMUSG00000010461
ENSMUSG00000010476	35.32080333	1.434474181	0.427788934	4.36326E-05	0.000431822	Ebf3	chr7	137272188	137272589	7:137272188-137272589	.	.	137272188	137272589	0	1	401	137272187	cluster_1	Intron (ENSMUST00000033378/ENSMUSG00000010476, intron 6 of 15)	7	137194698	137314414	119717	2	ENSMUST00000168203	41825	ENSMUSG00000010476
ENSMUSG00000011008	13.48804592	-0.002205412	0.30622158	0.981463763	0.990133097	Mcoln2	chr3	146203986	146204387	3:146203986-146204387	.	.	146203986	146204387	0	1	401	146203985	cluster_3	Distal Intergenic	3	146192083	146195140	3058	1	ENSMUST00000169984	11904	ENSMUSG00000011008
ENSMUSG00000011960	2097.757631	-0.095791308	0.100598733	0.323907965	0.506676015	Ccnt1	chr15	98543974	98544375	15:98543974-98544375	.	.	98543974	98544375	0	1	401	98543965	cluster_2	Promoter (<=1kb)	15	98538699	98543020	4322	2	ENSMUST00000163180	-955	ENSMUSG00000011960
ENSMUSG00000012042	1.570648764	0.017864173	0.324175063	0.745814504	0	RP24-553B2.4	chr3	138183577	138183978	3:138183577-138183978	.	.	138183577	138183978	0	1	401	138183576	cluster_1	Promoter (2-3kb)	3	138164135	138186713	22579	2	ENSMUST00000012186	2735	ENSMUSG00000012042
ENSMUSG00000012350	10.8158023	-0.029328616	0.310030794	0.77918176	0.873535127	Ehf	chr2	103293463	103293864	2:103293463-103293864	.	.	103293463	103293864	0	1	401	103293462	cluster_3	Promoter (2-3kb)	2	103274103	103290937	16835	2	ENSMUST00000140503	-2527	ENSMUSG00000012350
ENSMUSG00000012640	1229.87952	-0.340840204	0.096718664	0.000218644	0.001685576	Zfp715	chr7	43326390	43326791	7:43326390-43326791	.	.	43326390	43326791	0	1	401	43326386	cluster_3	Distal Intergenic	7	43301476	43313294	11819	2	ENSMUST00000151659	-13097	ENSMUSG00000012640
ENSMUSG00000013076	3780.112124	-0.033742665	0.164390204	0.822436439	0.900566565	Amotl1	chr9	14631951	14632352	9:14631951-14632352	.	.	14631951	14632352	0	1	401	14631950	cluster_1	Distal Intergenic	9	14593444	14615483	22040	2	ENSMUST00000162901	-16469	ENSMUSG00000013076
ENSMUSG00000013089	4142.482635	-0.380862757	0.072875982	6.91402E-08	1.51696E-06	Etv5	chr16	22371449	22371850	16:22371449-22371850	.	.	22371449	22371850	0	1	401	22371447	cluster_3	Distal Intergenic	16	22383579	22401829	18251	2	ENSMUST00000170803	29979	ENSMUSG00000013089
ENSMUSG00000013089	4142.482635	-0.380862757	0.072875982	6.91402E-08	1.51696E-06	Etv5	chr16	22406072	22406473	16:22406072-22406473	.	.	22406072	22406473	0	1	401	22406070	cluster_3	Intron (ENSMUST00000079601/ENSMUSG00000013089, intron 7 of 12)	16	22383579	22401829	18251	2	ENSMUST00000170803	-4244	ENSMUSG00000013089
ENSMUSG00000013663	6030.877123	-0.875804281	0.070006652	7.0544E-37	7.92797E-34	Pten	chr19	32858514	32858915	19:32858514-32858915	.	.	32858514	32858915	0	1	401	32858511	cluster_3	Distal Intergenic	19	32811225	32817977	6753	1	ENSMUST00000154806	47290	ENSMUSG00000013663
ENSMUSG00000013846	1469.960972	-0.878636658	0.204530829	1.53597E-06	2.38458E-05	St3gal1	chr15	67249050	67249451	15:67249050-67249451	.	.	67249050	67249451	0	1	401	67249044	cluster_1	Distal Intergenic	15	67102875	67113992	11118	2	ENSMUST00000092640	-135059	ENSMUSG00000013846
ENSMUSG00000013846	1469.960972	-0.878636658	0.204530829	1.53597E-06	2.38458E-05	St3gal1	chr15	67484176	67484577	15:67484176-67484577	.	.	67484176	67484577	0	1	401	67484170	cluster_1	Distal Intergenic	15	67102875	67113992	11118	2	ENSMUST00000092640	-370185	ENSMUSG00000013846
ENSMUSG00000013846	1469.960972	-0.878636658	0.204530829	1.53597E-06	2.38458E-05	St3gal1	chr15	67611940	67612341	15:67611940-67612341	.	.	67611940	67612341	0	1	401	67611934	cluster_3	Distal Intergenic	15	67102875	67113992	11118	2	ENSMUST00000092640	-497949	ENSMUSG00000013846
ENSMUSG00000013846	1469.960972	-0.878636658	0.204530829	1.53597E-06	2.38458E-05	St3gal1	chr15	67630685	67631086	15:67630685-67631086	.	.	67630685	67631086	0	1	401	67630679	cluster_1	Distal Intergenic	15	67102875	67113992	11118	2	ENSMUST00000092640	-516694	ENSMUSG00000013846
ENSMUSG00000014453	1.348577585	-0.035934964	0.330477114	0.380596414	0	Blk	chr14	63368382	63368783	14:63368382-63368783	.	.	63368382	63368783	0	1	401	63368376	cluster_3	Distal Intergenic	14	63372837	63417187	44351	2	ENSMUST00000014597	48404	ENSMUSG00000014453
ENSMUSG00000014503	29.85707653	0.203640082	0.290673712	0.255431065	0.433235241	Pkd2l2	chr18	34457627	34458028	18:34457627-34458028	.	.	34457627	34458028	0	1	401	34457624	cluster_1	Exon (ENSMUST00000040506/ENSMUSG00000036501, exon 10 of 21)	18	34409423	34442789	33367	1	ENSMUST00000014647	48205	ENSMUSG00000014503
ENSMUSG00000014529	3.09329496	-0.155314022	0.365378445	0.127020895	0	Tmbim7	chr5	3664069	3664470	5:3664069-3664470	.	.	3664069	3664470	0	1	401	3664066	cluster_1	Promoter (2-3kb)	5	3661868	3680325	18458	1	ENSMUST00000156117	2202	ENSMUSG00000014529
ENSMUSG00000014813	666.3451868	-0.375565064	0.202988057	0.024459198	0.079368801	Stc1	chr14	68891780	68892181	14:68891780-68892181	.	.	68891780	68892181	0	1	401	68891774	cluster_1	Distal Intergenic	14	69029289	69041401	12113	1	ENSMUST00000014957	-137108	ENSMUSG00000014813
ENSMUSG00000014956	12604.64349	0.049926939	0.106449273	0.646936831	0.783036268	Ppp1cb	chr5	32445387	32445788	5:32445387-32445788	.	.	32445387	32445788	0	1	401	32445384	cluster_3	Distal Intergenic	5	32458974	32495523	36550	1	ENSMUST00000015100	-13186	ENSMUSG00000014956
ENSMUSG00000014959	5925.836774	0.11522424	0.07740185	0.129879817	0.271671887	Gorasp2	chr2	70698031	70698432	2:70698031-70698432	.	.	70698031	70698432	0	1	401	70698024	cluster_3	Intron (ENSMUST00000133432/ENSMUSG00000014959, intron 8 of 9)	2	70687813	70691721	3909	1	ENSMUST00000136485	10219	ENSMUSG00000014959
ENSMUSG00000014980	944.4576664	0.358366116	0.108862735	0.000481634	0.003297117	Tsen15	chr1	152304762	152305163	1:152304762-152305163	.	.	152304762	152305163	0	1	401	152304761	cluster_3	Distal Intergenic	1	152370838	152372082	1245	2	ENSMUST00000161717	66919	ENSMUSG00000014980
ENSMUSG00000015112	181.0687556	-0.094760741	0.162677844	0.493810661	0.660929989	Slc25a13	chr6	6132090	6132491	6:6132090-6132491	.	.	6132090	6132491	0	1	401	6132084	cluster_1	Intron (ENSMUST00000169197/ENSMUSG00000015112, intron 2 of 13)	6	6109181	6181069	71889	2	ENSMUST00000179756	48578	ENSMUSG00000015112
ENSMUSG00000015112	181.0687556	-0.094760741	0.162677844	0.493810661	0.660929989	Slc25a13	chr6	6197503	6197904	6:6197503-6197904	.	.	6197503	6197904	0	1	401	6197497	cluster_1	Intron (ENSMUST00000015256/ENSMUSG00000015112, intron 1 of 17)	6	6109181	6191317	82137	2	ENSMUST00000177698	-6187	ENSMUSG00000015112
ENSMUSG00000015133	1666.668719	-0.337750851	0.126316051	0.003765059	0.01807389	Lrrk1	chr7	66311331	66311732	7:66311331-66311732	.	.	66311331	66311732	0	1	401	66311325	cluster_1	Intron (ENSMUST00000015277/ENSMUSG00000015133, intron 6 of 33)	7	66259184	66282217	23034	2	ENSMUST00000145954	-29115	ENSMUSG00000015133
ENSMUSG00000015202	352.5975488	-0.032919427	0.141721493	0.810959237	0.893818374	Cnksr3	chr10	7225986	7226387	10:7225986-7226387	.	.	7225986	7226387	0	1	401	7225979	cluster_3	Distal Intergenic	10	7119063	7212237	93175	2	ENSMUST00000015346	-13750	ENSMUSG00000015202
ENSMUSG00000015305	2897.078806	-0.002804366	0.076126616	0.974213891	0.986354995	Sash1	chr10	8955788	8956189	10:8955788-8956189	.	.	8955788	8956189	0	1	401	8955780	cluster_3	Distal Intergenic	10	8722219	8886070	163852	2	ENSMUST00000015449	-69719	ENSMUSG00000015305
ENSMUSG00000015305	2897.078806	-0.002804366	0.076126616	0.974213891	0.986354995	Sash1	chr10	9005591	9005992	10:9005591-9005992	.	.	9005591	9005992	0	1	401	9005582	cluster_3	Distal Intergenic	10	8722219	8886070	163852	2	ENSMUST00000015449	-119522	ENSMUSG00000015305
ENSMUSG00000015484	649.1278627	-1.881038042	0.131107995	4.5018E-48	9.1067E-45	Fam163a	chr1	156197567	156197968	1:156197567-156197968	.	.	156197567	156197968	0	1	401	156197566	cluster_1	Intron (ENSMUST00000015628/ENSMUSG00000015484, intron 1 of 4)	1	156075966	156205026	129061	2	ENSMUST00000015628	7058	ENSMUSG00000015484
ENSMUSG00000015501	6020.565546	-0.743210796	0.171688338	2.28045E-06	3.36479E-05	Hivep2	chr10	14085196	14085597	10:14085196-14085597	.	.	14085196	14085597	0	1	401	14085195	cluster_1	Intron (ENSMUST00000015645/ENSMUSG00000015501, intron 2 of 8)	10	13966379	14151376	184998	1	ENSMUST00000015645	118818	ENSMUSG00000015501
ENSMUSG00000015652	177.3672325	0.022488869	0.197245313	0.887551027	0.938638108	Steap1	chr5	5728075	5728476	5:5728075-5728476	.	.	5728075	5728476	0	1	401	5728070	cluster_1	Distal Intergenic	5	5736325	5740401	4077	2	ENSMUST00000169542	11925	ENSMUSG00000015652
ENSMUSG00000015671	7252.613521	-0.010791663	0.082857777	0.89830313	0.944037301	Psma2	chr13	14615732	14616133	13:14615732-14616133	.	.	14615732	14616133	0	1	401	14615731	cluster_3	Promoter (2-3kb)	13	14613242	14625671	12430	1	ENSMUST00000170836	2491	ENSMUSG00000015671
ENSMUSG00000015755	3711.854488	0.417813557	0.193288518	0.009606157	0.03826008	Tab2	chr10	8229959	8230360	10:8229959-8230360	.	.	8229959	8230360	0	1	401	8229951	cluster_1	Intron (ENSMUST00000061601/ENSMUSG00000047712, intron 7 of 7)	10	7905653	7956230	50578	2	ENSMUST00000146444	-273730	ENSMUSG00000015755
