chr	start	end	peakID	baseMean	log2FoldChange	pvalue	padj	geneID	symbol	Annotation_homer	homer_genes
13	68997325	68999409	13_68997325_68999409	205.058261452166	-0.488888856391931	0.0009461725362239571	0.105311607426322	ENSMUSG00000021536.7	Adcy2	promoter-TSS	ENSMUSG00000113505.1
13	68997325	68999409	13_68997325_68999409	205.058261452166	-0.488888856391931	0.0009461725362239571	0.105311607426322	ENSMUSG00000113505.1	RP23-198P13.1	promoter-TSS	ENSMUSG00000113505.1
4	134922751	134925303	4_134922751_134925303	347.34401942078796	0.38867894001103004	0.000975850679222198	0.10762745854839699	ENSMUSG00000037266.18	Rsrp1	promoter-TSS	ENSMUSG00000037266.18
10	59323352	59327625	10_59323352_59327625	465.363329246205	-0.346513986517026	0.0010137511544264	0.10981097326340301	ENSMUSG00000019916.14	P4ha1	intron	ENSMUSG00000019916.14
10	63021243	63025152	10_63021243_63025152	477.214193255973	0.324244286260185	0.00100611743099446	0.10981097326340301	ENSMUSG00000020072.15	Pbld2	intron	ENSMUSG00000020069.16
10	63021243	63025152	10_63021243_63025152	477.214193255973	0.324244286260185	0.00100611743099446	0.10981097326340301	ENSMUSG00000020069.16	Hnrnph3	intron	ENSMUSG00000020069.16
5	140418051	140420733	5_140418051_140420733	294.623600837649	0.40924186111877003	0.0010452154299127698	0.112217288457538	ENSMUSG00000056076.13	Eif3b	promoter-TSS	ENSMUSG00000056076.13
9	40344966	40346431	9_40344966_40346431	160.028970617759	-0.545413907554349	0.00107058467437315	0.11393274797802601	ENSMUSG00000040111.16	Gramd1b	intron	ENSMUSG00000040111.16
7	64501388	64505049	7_64501388_64505049	333.49674378911203	-0.38191021235986405	0.00110477574329365	0.11553023293492	ENSMUSG00000030519.14	Apba2	intron	ENSMUSG00000030519.14
8	94097777	94098673	8_94097777_94098673	143.058089902673	0.599634494809223	0.0011133651806357599	0.11553023293492	ENSMUSG00000031755.6	Bbs2	intron	ENSMUSG00000031755.6
19	23140284	23144834	19_23140284_23144834	459.212678901611	-0.33096842747994004	0.00111416396747326	0.11553023293492	ENSMUSG00000033863.1	Klf9	intron	ENSMUSG00000033863.1
11	81149141	81150421	11_81149141_81150421	44.1191885767161	-1.0559249323736701	0.00116463746271316	0.119740522861322	ENSMUSG00000020704.13	Asic2	intron	ENSMUSG00000020704.13
14	101839707	101840643	14_101839707_101840643	67.2816301272081	-0.0725410960974616	0.0012497062799731301	0.12032886181455599	ENSMUSG00000033060.15	Lmo7	promoter-TSS	ENSMUSG00000033060.15
4	135351756	135354121	4_135351756_135354121	308.73256094108297	0.39589038676777705	0.00120642609195545	0.12032886181455599	ENSMUSG00000028809.16	Srrm1	intron	ENSMUSG00000028809.16
3	52267080	52272932	3_52267080_52272932	473.04472247177694	-0.332086679642603	0.0012285903194354801	0.12032886181455599	ENSMUSG00000092405.1	RP24-337A16.1	promoter-TSS	ENSMUSG00000092405.1
17	17402173	17406181	17_17402173_17406181	438.59235859219706	-0.332376453826206	0.0012459203066969699	0.12032886181455599	ENSMUSG00000097379.2	RP24-81G10.3	intron	ENSMUSG00000047786.12
4	70530172	70536595	4_70530172_70536595	606.745808503949	-0.282861765122497	0.00124818108337327	0.12032886181455599			intron	ENSMUSG00000039270.9
10	42273886	42279000	10_42273886_42279000	627.799081925831	0.278943891964147	0.00121870155851092	0.12032886181455599	ENSMUSG00000048756.11	Foxo3	intron	ENSMUSG00000048756.11
11	119040106	119041801	11_119040106_119041801	182.386449097869	0.5211073699254111	0.00121293819231436	0.12032886181455599	ENSMUSG00000025578.9	Cbx8	promoter-TSS	ENSMUSG00000025578.9
7	79465115	79467096	7_79465115_79467096	190.16737664339297	0.501389135990843	0.0012413551836325401	0.12032886181455599	ENSMUSG00000108599.1	RP24-186G5.4	promoter-TSS	ENSMUSG00000039176.17
7	79465115	79467096	7_79465115_79467096	190.16737664339297	0.501389135990843	0.0012413551836325401	0.12032886181455599	ENSMUSG00000039176.17	Polg	promoter-TSS	ENSMUSG00000039176.17
14	33922830	33924582	14_33922830_33924582	91.26699942978209	-0.710071799460721	0.00127732539567495	0.12201977716794099	ENSMUSG00000021943.7	Gdf10	exon	ENSMUSG00000021943.7
14	121736841	121739141	14_121736841_121739141	141.17839871323	-0.595266571048905	0.00130862896460787	0.12403348905174	ENSMUSG00000025558.17	Dock9	intron	ENSMUSG00000025558.17
14	68082356	68085703	14_68082356_68085703	250.317015479375	-0.41962743616449294	0.00133878247557204	0.12590782165612402	ENSMUSG00000022055.7	Nefl	exon	ENSMUSG00000022055.7
14	68082356	68085703	14_68082356_68085703	250.317015479375	-0.41962743616449294	0.00133878247557204	0.12590782165612402	ENSMUSG00000022054.11	Nefm	exon	ENSMUSG00000022055.7
16	96080828	96083757	16_96080828_96083757	313.414118510148	0.392708749323932	0.00137224703691707	0.128062315783676	ENSMUSG00000022914.16	Brwd1	exon	ENSMUSG00000022914.16
11	55097253	55098958	11_55097253_55098958	169.778640918237	0.522599546381256	0.001438588799798	0.13322869709274301	ENSMUSG00000000594.7	Gm2a	promoter-TSS	ENSMUSG00000000594.7
8	83592198	83595000	8_83592198_83595000	302.211688060211	0.386014359969794	0.0014510481406338099	0.13336451547098	ENSMUSG00000031708.16	Tecr	intron	ENSMUSG00000031708.16
17	35865234	35870663	17_35865234_35870663	552.8872864121321	-0.287753320601629	0.00151135259803967	0.136833803876248	ENSMUSG00000087443.1	Ppp1r18os	promoter-TSS	ENSMUSG00000034595.17
17	35865234	35870663	17_35865234_35870663	552.8872864121321	-0.287753320601629	0.00151135259803967	0.136833803876248	ENSMUSG00000098716.1	Gm28033	promoter-TSS	ENSMUSG00000034595.17
15	87544304	87548143	15_87544304_87548143	271.682230331318	-0.41242257160385104	0.0015069318109041802	0.136833803876248	ENSMUSG00000054863.9	Fam19a5	intron	ENSMUSG00000054863.9
17	35865234	35870663	17_35865234_35870663	552.8872864121321	-0.287753320601629	0.00151135259803967	0.136833803876248	ENSMUSG00000034595.17	Ppp1r18	promoter-TSS	ENSMUSG00000034595.17
1	171063748	171065993	1_171063748_171065993	188.021170258671	-0.4844027815569861	0.0015337853032609198	0.137836172586382	ENSMUSG00000059498.13	Fcgr3	promoter-TSS	ENSMUSG00000059498.13
1	171063748	171065993	1_171063748_171065993	188.021170258671	-0.4844027815569861	0.0015337853032609198	0.137836172586382	ENSMUSG00000099119.1	Mir6546	promoter-TSS	ENSMUSG00000059498.13
12	61522680	61528858	12_61522680_61528858	455.965991196698	-0.320342047439905	0.0015638063560116599	0.13950072581715697			intron	ENSMUSG00000035653.16
9	90162513	90163867	9_90162513_90163867	120.498412040345	-0.588318303784035	0.0015977308518227802	0.140461381842855	ENSMUSG00000032363.15	Adamts7	promoter-TSS	ENSMUSG00000032363.15
4	132328602	132330116	4_132328602_132330116	112.57357706804899	0.6073258003383609	0.00158699564159696	0.140461381842855	ENSMUSG00000028898.15	Trnau1ap	promoter-TSS	ENSMUSG00000028898.15
7	34227664	34230772	7_34227664_34230772	292.107180351142	-0.380137001510545	0.00163699123613148	0.141132892617181	ENSMUSG00000086526.2	RP23-349I9.5	promoter-TSS	ENSMUSG00000036427.5
6	55676251	55682249	6_55676251_55682249	344.53089358694297	-0.35092682475033	0.00162214773385393	0.141132892617181	ENSMUSG00000037984.9	Neurod6	exon	ENSMUSG00000037984.9
7	34227664	34230772	7_34227664_34230772	292.107180351142	-0.380137001510545	0.00163699123613148	0.141132892617181	ENSMUSG00000036427.5	Gpi1	promoter-TSS	ENSMUSG00000036427.5
7	34227664	34230772	7_34227664_34230772	292.107180351142	-0.380137001510545	0.00163699123613148	0.141132892617181	ENSMUSG00000097660.1	Gm26762	promoter-TSS	ENSMUSG00000036427.5
12	111038417	111041389	12_111038417_111041389	322.555619740142	0.3762124778851911	0.00164026853437377	0.141132892617181	ENSMUSG00000037896.17	Rcor1	intron	ENSMUSG00000037896.17
15	23035979	23037962	15_23035979_23037962	122.239958724446	0.600562338132739	0.00171378104724384	0.146419659613819	ENSMUSG00000040420.15	Cdh18	intron	ENSMUSG00000040420.15
15	16728188	16730671	15_16728188_16730671	127.081642065664	-0.565941534002646	0.0017294200005910198	0.14672254158860298	ENSMUSG00000025370.7	Cdh9	intron	ENSMUSG00000025370.7
10	96616248	96622596	10_96616248_96622596	656.709342657379	0.267967818678374	0.00179753355093536	0.14681753638304998	ENSMUSG00000036478.8	Btg1	TTS	ENSMUSG00000036478.8
6	7691463	7693246	6_7691463_7693246	157.956324854169	-0.51340350432116	0.00176316443227998	0.14681753638304998	ENSMUSG00000029752.12	Asns	promoter-TSS	ENSMUSG00000029752.12
1	9600752	9602964	1_9600752_9602964	108.93553595378401	-0.626029261588558	0.00174695153397462	0.14681753638304998	ENSMUSG00000067879.3	AC103620.3	exon	ENSMUSG00000079671.8
7	65154102	65156424	7_65154102_65156424	167.922092364378	-0.496030459742841	0.0017685145303319102	0.14681753638304998	ENSMUSG00000030518.17	Fam189a1	intron	ENSMUSG00000030518.17
3	117574565	117577447	3_117574565_117577447	207.43522350976798	-0.469567897183149	0.00180322789952075	0.14681753638304998	ENSMUSG00000033342.13	Plppr5	intron	ENSMUSG00000033342.13
7	25305630	25306968	7_25305630_25306968	89.983268577216	-0.6583265365837321	0.00181525143895957	0.14681753638304998	ENSMUSG00000043843.16	Tmem145	intron	ENSMUSG00000043843.16
3	96237659	96238444	3_96237659_96238444	52.118166573395996	0.9923104851280451	0.00178495400916432	0.14681753638304998	ENSMUSG00000093577.1	RP24-201C14.5	TTS	ENSMUSG00000081058.5
3	96237659	96238444	3_96237659_96238444	52.118166573395996	0.9923104851280451	0.00178495400916432	0.14681753638304998	ENSMUSG00000081058.5	Hist2h3c2	TTS	ENSMUSG00000081058.5
1	9600752	9602964	1_9600752_9602964	108.93553595378401	-0.626029261588558	0.00174695153397462	0.14681753638304998	ENSMUSG00000079671.8	AC103620.4	exon	ENSMUSG00000079671.8
12	4840964	4844861	12_4840964_4844861	331.829714451788	-0.352447673407795	0.0018620251109313	0.14769406969973098	ENSMUSG00000020635.8	Fkbp1b	promoter-TSS	ENSMUSG00000051721.6
12	4840964	4844861	12_4840964_4844861	331.829714451788	-0.352447673407795	0.0018620251109313	0.14769406969973098	ENSMUSG00000051721.6	RP23-335F6.3	promoter-TSS	ENSMUSG00000051721.6
12	44328793	44332726	12_44328793_44332726	390.809060260717	-0.36443568567419105	0.0018605848966666602	0.14769406969973098			intron	ENSMUSG00000020598.16
9	91364873	91367121	9_91364873_91367121	106.33650796346399	0.624504975793375	0.0018626106712874102	0.14769406969973098	ENSMUSG00000032368.14	Zic1	promoter-TSS	ENSMUSG00000032368.14
9	91364873	91367121	9_91364873_91367121	106.33650796346399	0.624504975793375	0.0018626106712874102	0.14769406969973098	ENSMUSG00000036972.14	Zic4	promoter-TSS	ENSMUSG00000032368.14
2	14739730	14741224	2_14739730_14741224	74.1675925775732	-0.7266940820873721	0.00190087398659905	0.148783246486579	ENSMUSG00000087086.7	RP23-446D4.1	promoter-TSS	ENSMUSG00000104106.1
3	141464317	141467911	3_141464317_141467911	296.42599193546	-0.3655555684468029	0.00189610264761622	0.148783246486579	ENSMUSG00000089737.1	AC157492.1	promoter-TSS	ENSMUSG00000089737.1
3	141464317	141467911	3_141464317_141467911	296.42599193546	-0.3655555684468029	0.00189610264761622	0.148783246486579	ENSMUSG00000059921.15	Unc5c	promoter-TSS	ENSMUSG00000089737.1
2	14739730	14741224	2_14739730_14741224	74.1675925775732	-0.7266940820873721	0.00190087398659905	0.148783246486579	ENSMUSG00000104106.1	RP23-446D4.9	promoter-TSS	ENSMUSG00000104106.1
2	14739730	14741224	2_14739730_14741224	74.1675925775732	-0.7266940820873721	0.00190087398659905	0.148783246486579	ENSMUSG00000057914.15	Cacnb2	promoter-TSS	ENSMUSG00000104106.1
18	31442101	31443063	18_31442101_31443063	45.1540727174631	-1.0141024244188	0.00194647602655607	0.151375943296014	ENSMUSG00000024261.5	Syt4	intron	ENSMUSG00000024261.5
18	31442101	31443063	18_31442101_31443063	45.1540727174631	-1.0141024244188	0.00194647602655607	0.151375943296014	ENSMUSG00000096934.1	Gm26658	intron	ENSMUSG00000024261.5
7	78574002	78580175	7_78574002_78580175	474.254500689966	-0.29540471697305	0.001988055756498	0.153624792597667	ENSMUSG00000059146.12	Ntrk3	TTS	ENSMUSG00000059146.12
16	42874588	42876939	16_42874588_42876939	293.76303761053396	0.41465089286710705	0.0020606886895939997	0.158229589760471	ENSMUSG00000075070.6	RP23-283M18.2	promoter-TSS	ENSMUSG00000022708.16
16	42874588	42876939	16_42874588_42876939	293.76303761053396	0.41465089286710705	0.0020606886895939997	0.158229589760471	ENSMUSG00000022708.16	Zbtb20	promoter-TSS	ENSMUSG00000022708.16
12	52602840	52605403	12_52602840_52605403	444.26754761184003	0.31789010534668294	0.00210552189666179	0.16065529339811802	ENSMUSG00000064489.1	Gm23296	TTS	ENSMUSG00000064663.1
12	52602840	52605403	12_52602840_52605403	444.26754761184003	0.31789010534668294	0.00210552189666179	0.16065529339811802	ENSMUSG00000064663.1	Gm24859	TTS	ENSMUSG00000064663.1
13	31557935	31559979	13_31557935_31559979	125.80266163578399	-0.598385350245479	0.0021778217067916802	0.163892664839028	ENSMUSG00000038415.10	Foxq1	exon	ENSMUSG00000038415.10
7	45812776	45815107	7_45812776_45815107	246.53804378374298	0.441102295377859	0.00216146817350466	0.163892664839028	ENSMUSG00000003269.17	Cyth2	promoter-TSS	ENSMUSG00000003269.17
7	45812776	45815107	7_45812776_45815107	246.53804378374298	0.441102295377859	0.00216146817350466	0.163892664839028	ENSMUSG00000110197.1	RP24-502E20.4	promoter-TSS	ENSMUSG00000003269.17
15	43868431	43870329	15_43868431_43870329	194.99038920470403	-0.448966268198741	0.00218847772040245	0.163892664839028	ENSMUSG00000054409.5	Tmem74	intron	ENSMUSG00000054409.5
13	31557935	31559979	13_31557935_31559979	125.80266163578399	-0.598385350245479	0.0021778217067916802	0.163892664839028	ENSMUSG00000090863.1	A530084C06Rik	exon	ENSMUSG00000038415.10
9	108824531	108827361	9_108824531_108827361	416.827530447773	0.303892102816623	0.00225722117885375	0.166979313060084	ENSMUSG00000102244.1	RP24-571H12.6	promoter-TSS	ENSMUSG00000023473.12
9	108824531	108827361	9_108824531_108827361	416.827530447773	0.303892102816623	0.00225722117885375	0.166979313060084	ENSMUSG00000103785.1	RP24-571H12.4	promoter-TSS	ENSMUSG00000023473.12
4	148158734	148161980	4_148158734_148161980	296.006996069491	-0.36614499797482297	0.00224638680869301	0.166979313060084	ENSMUSG00000041556.8	Fbxo2	promoter-TSS	ENSMUSG00000029001.15
9	108824531	108827361	9_108824531_108827361	416.827530447773	0.303892102816623	0.00225722117885375	0.166979313060084	ENSMUSG00000023473.12	Celsr3	promoter-TSS	ENSMUSG00000023473.12
4	148158734	148161980	4_148158734_148161980	296.006996069491	-0.36614499797482297	0.00224638680869301	0.166979313060084	ENSMUSG00000029001.15	Fbxo44	promoter-TSS	ENSMUSG00000029001.15
1	60564198	60566761	1_60564198_60566761	219.172175488364	-0.423468866682996	0.00234594642509619	0.16941084541230303	ENSMUSG00000026014.15	Raph1	intron	ENSMUSG00000026014.15
11	87107867	87111358	11_87107867_87111358	336.073110637749	0.345203860800079	0.00230755921954361	0.16941084541230303	ENSMUSG00000020492.11	Ska2	promoter-TSS	ENSMUSG00000020493.8
11	87107867	87111358	11_87107867_87111358	336.073110637749	0.345203860800079	0.00230755921954361	0.16941084541230303	ENSMUSG00000020493.8	Prr11	promoter-TSS	ENSMUSG00000020493.8
17	50189470	50190937	17_50189470_50190937	119.281147703489	-0.549090372945236	0.0023405038413819397	0.16941084541230303	ENSMUSG00000039316.14	Rftn1	intron	ENSMUSG00000039316.14
9	124422678	124426500	9_124422678_124426500	839.04986162909	0.22617080383214197	0.00234141400635324	0.16941084541230303	ENSMUSG00000093803.3	Ppp2r3d	promoter-TSS	ENSMUSG00000093803.3
5	137293142	137295381	5_137293142_137295381	206.794840985443	0.436708148958022	0.00238010605358038	0.170860631017971	ENSMUSG00000099145.1	Mir8116	promoter-TSS	ENSMUSG00000051502.6
5	137293142	137295381	5_137293142_137295381	206.794840985443	0.436708148958022	0.00238010605358038	0.170860631017971	ENSMUSG00000023328.14	Ache	promoter-TSS	ENSMUSG00000051502.6
5	137293142	137295381	5_137293142_137295381	206.794840985443	0.436708148958022	0.00238010605358038	0.170860631017971	ENSMUSG00000037364.12	Srrt	promoter-TSS	ENSMUSG00000051502.6
5	137293142	137295381	5_137293142_137295381	206.794840985443	0.436708148958022	0.00238010605358038	0.170860631017971	ENSMUSG00000051502.6	Ufsp1	promoter-TSS	ENSMUSG00000051502.6
11	97987749	97989802	11_97987749_97989802	302.681943146687	0.359027348088779	0.00239851161337075	0.171169075843611	ENSMUSG00000038352.15	Arl5c	TTS	ENSMUSG00000038352.15
18	31444859	31448159	18_31444859_31448159	192.207318829176	-0.46596707263816795	0.00245667655219038	0.173666166259077	ENSMUSG00000096934.1	Gm26658	intron	ENSMUSG00000024261.5
19	6362913	6365498	19_6362913_6365498	356.32661086166803	0.35953565707184204	0.00247644632070725	0.173666166259077	ENSMUSG00000024949.17	Sf1	promoter-TSS	ENSMUSG00000079467.8
18	31444859	31448159	18_31444859_31448159	192.207318829176	-0.46596707263816795	0.00245667655219038	0.173666166259077	ENSMUSG00000024261.5	Syt4	intron	ENSMUSG00000024261.5
19	6362913	6365498	19_6362913_6365498	356.32661086166803	0.35953565707184204	0.00247644632070725	0.173666166259077	ENSMUSG00000079467.8	AC127556.10	promoter-TSS	ENSMUSG00000079467.8
7	127477103	127480381	7_127477103_127480381	443.996630374318	0.306387368891453	0.0024642947680745104	0.173666166259077	ENSMUSG00000042423.9	Fbrs	promoter-TSS	ENSMUSG00000042423.9
10	80621500	80624575	10_80621500_80624575	298.24510167067103	0.34395478756382303	0.00253304097371745	0.17560487481794398	ENSMUSG00000003345.16	Csnk1g2	intron	ENSMUSG00000003345.16
17	69968845	69971364	17_69968845_69971364	225.546306739691	-0.410951099663129	0.0025258477683062102	0.17560487481794398	ENSMUSG00000003279.16	Dlgap1	intron	ENSMUSG00000003279.16
12	34526703	34529312	12_34526703_34529312	156.588453158019	-0.465011398199123	0.00261760458545023	0.18043624335614897	ENSMUSG00000004698.10	Hdac9	intron	ENSMUSG00000004698.10
3	54912407	54915893	3_54912407_54915893	194.695160546474	-0.465125669368956	0.00278691078445006	0.184758478890427	ENSMUSG00000056306.5	Sertm1	intron	ENSMUSG00000056306.5
15	68928770	68933587	15_68928770_68933587	319.370495475475	-0.340579202852299	0.00277505446037843	0.184758478890427	ENSMUSG00000022332.8	Khdrbs3	intron	ENSMUSG00000022332.8
16	4641669	4642947	16_4641669_4642947	57.22359353402061	0.7778802592274789	0.00273163511386051	0.184758478890427	ENSMUSG00000004069.17	Dnaja3	intron	ENSMUSG00000004069.17
13	75839774	75842429	13_75839774_75842429	284.749131704465	-0.34461260004294203	0.00277805715666598	0.184758478890427	ENSMUSG00000021591.8	Glrx	exon	ENSMUSG00000021591.8
16	4641669	4642947	16_4641669_4642947	57.22359353402061	0.7778802592274789	0.00273163511386051	0.184758478890427	ENSMUSG00000039646.5	Vasn	intron	ENSMUSG00000004069.17
13	34075608	34078689	13_34075608_34078689	292.621539616772	-0.356391911842831	0.0027571963920714603	0.184758478890427	ENSMUSG00000058672.7	Tubb2a	intron	ENSMUSG00000058672.7
10	14703834	14705837	10_14703834_14705837	202.59167037584598	-0.42571384770766496	0.00270535992374025	0.184758478890427	ENSMUSG00000019868.16	Vta1	promoter-TSS	ENSMUSG00000019865.9
10	14703834	14705837	10_14703834_14705837	202.59167037584598	-0.42571384770766496	0.00270535992374025	0.184758478890427	ENSMUSG00000019865.9	Nmbr	promoter-TSS	ENSMUSG00000019865.9
8	33653276	33655440	8_33653276_33655440	220.83698212457298	-0.393576560108265	0.00276970114423572	0.184758478890427	ENSMUSG00000031584.16	Gsr	intron	ENSMUSG00000031584.16
