Chrom	Start	End	X17_67124392_67124520	X18.2852730981878	X.0.22270934926077202	X0.24577446659602803	X0.569318191041132	ENSMUSG00000033278.10	Ptprm	intron	ENSMUSG00000033278.10.1	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	transcriptId	distanceToTSS	geneName	geneId
chr17	71551887	71552095	17_71551887_71552095	78.0267031881612	-0.157498434526669	0.431611493865283	0.720570795956959	ENSMUSG00000079356.9	Mettl4-ps1	promoter-TSS	ENSMUSG00000052525.14	Promoter (<=1kb)	17	71552061	71578700	26640	1	ENSMUST00000124001	0	ENSMUSG00000052525	ENSMUSG00000052525
chr1	136260309	136260584	1_136260309_136260584	76.0422947568136	0.0927207502264811	0.64446591691486	0.849839911421322	ENSMUSG00000097433.1	RP23-211F21.6	exon	ENSMUSG00000052759.7	Promoter (<=1kb)	1	136258914	136260873	1960	2	ENSMUST00000086395	289	ENSMUSG00000052759	ENSMUSG00000052759
chr7	122288894	122289174	7_122288894_122289174	47.762066468819	0.118499747205728	0.579634756332377	0.816343550995333	ENSMUSG00000052889.11	Prkcb	promoter-TSS	ENSMUSG00000052889.11	Promoter (<=1kb)	7	122289297	122628655	339359	1	ENSMUST00000064989	-123	ENSMUSG00000052889	ENSMUSG00000052889
chr11	116390815	116390943	11_116390815_116390943	12.2439013067555	0.000475780674368769	0.99744096326522	0.998912889511359	ENSMUSG00000052949.14	Rnf157	intron	ENSMUSG00000052949.14	Intron (ENSMUST00000100202/ENSMUSG00000052949, intron 2 of 18)	11	116359889	116387405	27517	2	ENSMUST00000142758	-3411	ENSMUSG00000052949	ENSMUSG00000052949
chr6	114448955	114449079	6_114448955_114449079	35.8831896616559	0.135445414747874	0.526408649741914	0.784443452543549	ENSMUSG00000053004.9	Hrh1	intron	ENSMUSG00000053004.9	Intron (ENSMUST00000088987/ENSMUSG00000053004, intron 2 of 2)	6	114458519	114482468	23950	1	ENSMUST00000160780	-9440	ENSMUSG00000053004	ENSMUSG00000053004
chr6	71271429	71271705	6_71271429_71271705	182.288854805136	0.0641706454629222	0.704228009571764	0.880912191117126	ENSMUSG00000055027.17	Smyd1	promoter-TSS	ENSMUSG00000053012.17	Promoter (<=1kb)	6	71272019	71285318	13300	1	ENSMUST00000168700	-314	ENSMUSG00000053012	ENSMUSG00000053012
chr9	8004531	8004857	9_8004531_8004857	218.76997161813	0.0271397699427479	0.857868074410327	0.94829747180604	ENSMUSG00000053110.13	Yap1	promoter-TSS	ENSMUSG00000053110.13	Promoter (<=1kb)	9	7931999	8004588	72590	2	ENSMUST00000086580	0	ENSMUSG00000053110	ENSMUSG00000053110
chr4	47597707	47597891	4_47597707_47597891	45.5925481150476	-0.00498471001212934	0.981288163491109	0.994146840262867			Intergenic	Intergenic	Distal Intergenic	4	47474948	47480791	5844	1	ENSMUST00000136685	122760	ENSMUSG00000053317	ENSMUSG00000053317
chr1	41605153	41605338	1_41605153_41605338	33.2726226650269	0.0212906326060475	0.897102755499466	0.962772481531943			Intergenic	Intergenic	Distal Intergenic	1	42229726	42231108	1383	1	ENSMUST00000066196	-624388	ENSMUSG00000053640	ENSMUSG00000053640
chr15	7075293	7075433	15_7075293_7075433	30.4799208862304	0.212381578243986	0.317925284050257	0.635186947565405			Intergenic	Intergenic	Distal Intergenic	15	7129559	7191743	62185	1	ENSMUST00000067190	-54126	ENSMUSG00000054263	ENSMUSG00000054263
chr11	116130468	116130730	11_116130468_116130730	57.5947482683174	0.243647199874282	0.245334633929326	0.569155444487429	ENSMUSG00000054517.9	Trim65	exon	ENSMUSG00000054517.9	Promoter (<=1kb)	11	116121846	116131124	9279	2	ENSMUST00000106440	394	ENSMUSG00000054517	ENSMUSG00000054517
chr10	56944822	56944975	10_56944822_56944975	27.3467101894599	-0.269653315059268	0.197095435901548	0.517069051006316			Intergenic	Intergenic	Distal Intergenic	10	56745134	56748254	3121	1	ENSMUST00000067972	199689	ENSMUSG00000054758	ENSMUSG00000054758
chr10	56893328	56893613	10_56893328_56893613	33.4213701268942	-0.191647523375621	0.369027350021175	0.67596162465972			Intergenic	Intergenic	Distal Intergenic	10	56745134	56748254	3121	1	ENSMUST00000067972	148195	ENSMUSG00000054758	ENSMUSG00000054758
chr19	40322332	40322474	19_40322332_40322474	27.0724406905133	0.0411085250443517	0.843117445825638	0.942198605991146	ENSMUSG00000025006.16	Sorbs1	intron	ENSMUSG00000025006.16	Intron (ENSMUST00000099466/ENSMUSG00000025006, intron 14 of 21)	19	40222241	40271616	49376	2	ENSMUST00000068439	-50717	ENSMUSG00000055044	ENSMUSG00000055044
chr7	128744759	128744981	7_128744759_128744981	131.18480170483	0.00272028324217363	0.987788177479623	0.995346238710628	ENSMUSG00000108720.1	RP23-172P1.4	promoter-TSS	ENSMUSG00000055319.8	Promoter (<=1kb)	7	128744870	128784836	39967	1	ENSMUST00000042942	0	ENSMUSG00000055319	ENSMUSG00000055319
chr14	93890641	93890973	14_93890641_93890973	209.989281960271	0.0301789680864219	0.845649166031468	0.943600574535898	ENSMUSG00000055421.8	Pcdh9	promoter-TSS	ENSMUSG00000055421.8	Promoter (1-2kb)	14	93015512	93888732	873221	2	ENSMUST00000068992	-1910	ENSMUSG00000055421	ENSMUSG00000055421
chr2	157054931	157055167	2_157054931_157055167	72.1208499193675	-0.131809643225738	0.513708099362051	0.776141811647887	ENSMUSG00000055485.6	Soga1	intron	ENSMUSG00000055485.6	Intron (ENSMUST00000069098/ENSMUSG00000055485, intron 2 of 14)	2	157037050	157040239	3190	2	ENSMUST00000133571	-14693	ENSMUSG00000055485	ENSMUSG00000055485
chr4	20742746	20743040	4_20742746_20743040	53.2122706005739	0.224241001809096	0.291560712121931	0.614751683673257	ENSMUSG00000055761.14	Nkain3	intron	ENSMUSG00000055761.14	Intron (ENSMUST00000119374/ENSMUSG00000055761, intron 1 of 5)	4	20118874	20778567	659694	2	ENSMUST00000119374	35527	ENSMUSG00000055761	ENSMUSG00000055761
chr9	114639969	114640310	9_114639969_114640310	211.583274390045	-0.0437386838507419	0.779431279695365	0.9158133534702	ENSMUSG00000056167.7	Cnot10	promoter-TSS	ENSMUSG00000056167.7	Promoter (<=1kb)	9	114585878	114640200	54323	2	ENSMUST00000070117	0	ENSMUSG00000056167	ENSMUSG00000056167
chr12	76369400	76369724	12_76369400_76369724	223.409605637511	0.0523844504783913	0.725519127108555	0.891790967740416	ENSMUSG00000056459.14	Zbtb25	promoter-TSS	ENSMUSG00000056459.14	Promoter (<=1kb)	12	76348900	76369464	20565	2	ENSMUST00000167011	0	ENSMUSG00000056459	ENSMUSG00000056459
chr12	116485663	116485902	12_116485663_116485902	89.1745759018103	-0.0357345919200305	0.855916265061866	0.947607979906112	ENSMUSG00000056553.14	Ptprn2	promoter-TSS	ENSMUSG00000056553.14	Promoter (<=1kb)	12	116485720	117278167	792448	1	ENSMUST00000070733	0	ENSMUSG00000056553	ENSMUSG00000056553
chr12	108078558	108078776	12_108078558_108078776	27.9590926949088	0.134012061613002	0.519404428063566	0.779347988746785			Intergenic	Intergenic	Distal Intergenic	12	108106666	108114947	8282	2	ENSMUST00000148119	36171	ENSMUSG00000056770	ENSMUSG00000056770
chr7	138968359	138968484	7_138968359_138968484	31.405160926874	-0.206656276211629	0.330017927575472	0.645245202528654	ENSMUSG00000056856.12	Jakmip3	intron	ENSMUSG00000056856.12	Intron (ENSMUST00000106111/ENSMUSG00000056856, intron 1 of 9)	7	138989320	139031950	42631	1	ENSMUST00000068273	-20836	ENSMUSG00000056856	ENSMUSG00000056856
chr6	86371358	86371641	6_86371358_86371641	149.738191221442	0.0347516874112533	0.837183466735135	0.939631712827008	ENSMUSG00000057278.8	Snrpg	promoter-TSS	ENSMUSG00000057278.8	Promoter (<=1kb)	6	86371583	86378902	7320	1	ENSMUST00000089558	0	ENSMUSG00000057278	ENSMUSG00000057278
chr1	192444746	192444979	1_192444746_192444979	49.9776566912699	-0.0297366506339149	0.889122550559558	0.960152041363644	ENSMUSG00000058248.12	Kcnh1	intron	ENSMUSG00000058248.12	Intron (ENSMUST00000110844/ENSMUSG00000058248, intron 10 of 10)	1	192434740	192505645	70906	1	ENSMUST00000151152	10007	ENSMUSG00000058248	ENSMUSG00000058248
chr6	54816461	54816864	6_54816461_54816864	280.245568749567	0.145626290944984	0.288180461596103	0.611066683277797	ENSMUSG00000058446.14	Znrf2	promoter-TSS	ENSMUSG00000058446.14	Promoter (<=1kb)	6	54816916	54893500	76585	1	ENSMUST00000079869	-52	ENSMUSG00000058446	ENSMUSG00000058446
chr15	102051911	102052228	15_102051911_102052228	50.3126227687747	-0.189596456858761	0.371419410056317	0.677898308666044			Intergenic	Intergenic	Distal Intergenic	15	102073773	102097172	23400	1	ENSMUST00000169681	-21545	ENSMUSG00000058655	ENSMUSG00000058655
chr1	171064450	171064688	1_171064450_171064688	51.0125063071742	-0.225152142149075	0.28631755273479	0.609260249453439	ENSMUSG00000059498.13	Fcgr3	promoter-TSS	ENSMUSG00000099119.1	Promoter (<=1kb)	1	171057828	171064935	7108	2	ENSMUST00000164179	247	ENSMUSG00000059498	ENSMUSG00000059498
chr18	80317036	80317219	18_80317036_80317219	35.8093739123216	-0.126598271426844	0.553613906073788	0.80115455747057	ENSMUSG00000059852.7	Kcng2	intron	ENSMUSG00000059852.7	Intron (ENSMUST00000077962/ENSMUSG00000059852, intron 3 of 3)	18	80294544	80364254	69711	2	ENSMUST00000077962	47035	ENSMUSG00000059852	ENSMUSG00000059852
chr5	144480024	144480155	5_144480024_144480155	20.8372348717521	-0.00357086270421201	0.985665139184522	0.994886789934143			Intergenic	Intergenic	Distal Intergenic	5	144545887	144557478	11592	1	ENSMUST00000071782	-65732	ENSMUSG00000059991	ENSMUSG00000059991
chr14	105732196	105732512	14_105732196_105732512	102.278547944508	-0.0462440894909077	0.81145856625411	0.930125645055492			Intergenic	Intergenic	Distal Intergenic	14	105681828	105682211	384	1	ENSMUST00000073238	50369	ENSMUSG00000060143	ENSMUSG00000060143
chr1	180813489	180813852	1_180813489_180813852	199.998634087507	0.0818911575445008	0.594574186125394	0.82505930826763	ENSMUSG00000073485.3	H3f3aos	promoter-TSS	ENSMUSG00000060743.12	Promoter (<=1kb)	1	180800832	180813632	12801	2	ENSMUST00000161308	0	ENSMUSG00000060743	ENSMUSG00000060743
chr8	17558286	17558429	8_17558286_17558429	23.7731250094652	-0.244173461046012	0.232549696247199	0.55502496262858			Intergenic	Intergenic	Distal Intergenic	8	16344863	17535586	1190724	2	ENSMUST00000137947	-22701	ENSMUSG00000060924	ENSMUSG00000060924
chr12	91384343	91384651	12_91384343_91384651	111.454150249	0.127493382661071	0.49027434621282	0.760389598374848	ENSMUSG00000061533.16	Cep128	promoter-TSS	ENSMUSG00000061533.16	Promoter (<=1kb)	12	90998492	91384409	385918	2	ENSMUST00000141429	0	ENSMUSG00000061533	ENSMUSG00000061533
chr9	121697637	121697899	9_121697637_121697899	45.2666137258147	0.175690350938667	0.409631575052245	0.703381677305308	ENSMUSG00000061536.13	Sec22c	intron	ENSMUSG00000061536.13	Intron (ENSMUST00000078547/ENSMUSG00000061536, intron 1 of 6)	9	121684551	121704979	20429	2	ENSMUST00000139193	7080	ENSMUSG00000061536	ENSMUSG00000061536
chr18	7235243	7235496	18_7235243_7235496	32.8240929194924	-0.101759339143369	0.632529915919411	0.844573747074139	ENSMUSG00000061802.5	Armc4	intron	ENSMUSG00000061802.5	Intron (ENSMUST00000081275/ENSMUSG00000061802, intron 11 of 20)	18	7088233	7297901	209669	2	ENSMUST00000081275	62405	ENSMUSG00000061802	ENSMUSG00000061802
chr12	55080022	55080265	12_55080022_55080265	74.3763247744186	-0.0663675767094256	0.742434754007247	0.899699614736285	ENSMUSG00000073079.6	Srp54a	promoter-TSS	ENSMUSG00000062198.5	Promoter (<=1kb)	12	55045661	55080110	34450	2	ENSMUST00000021406	0	ENSMUSG00000062198	ENSMUSG00000062198
chr12	99084226	99084449	12_99084226_99084449	58.7936595868868	-0.134684187720417	0.520499701121358	0.779887745325192			Intergenic	Intergenic	Distal Intergenic	12	99047230	99047577	348	1	ENSMUST00000076166	36997	ENSMUSG00000062582	ENSMUSG00000062582
chr9	36797227	36797483	9_36797227_36797483	93.2831971789777	0.0505995870692561	0.792680000229312	0.921288739291362	ENSMUSG00000062762.16	Ei24	promoter-TSS	ENSMUSG00000062762.16	Promoter (<=1kb)	9	36779159	36797393	18235	2	ENSMUST00000115086	0	ENSMUSG00000062762	ENSMUSG00000062762
chr2	157873284	157873541	2_157873284_157873541	77.7799086542064	0.0181538707457359	0.928124566783596	0.975048782687373	ENSMUSG00000027649.15	Ctnnbl1	intron	ENSMUSG00000027649.15	Intron (ENSMUST00000029178/ENSMUSG00000027649, intron 13 of 15)	2	157901469	157902522	1054	1	ENSMUST00000180333	-27928	ENSMUSG00000062846	ENSMUSG00000062846
chr2	39005063	39005274	2_39005063_39005274	103.953619796645	0.108632931869714	0.562751895831295	0.806533268812348	ENSMUSG00000026755.14	Arpc5l	promoter-TSS	ENSMUSG00000062997.6	Promoter (<=1kb)	2	39004612	39005122	511	2	ENSMUST00000126246	0	ENSMUSG00000062997	ENSMUSG00000062997
chr18	73863507	73863667	18_73863507_73863667	48.9146128761645	0.202865385636894	0.341731675987567	0.655339022010217	ENSMUSG00000064036.15	Mro	promoter-TSS	ENSMUSG00000064036.15	Promoter (<=1kb)	18	73863631	73870209	6579	1	ENSMUST00000139821	0	ENSMUSG00000064036	ENSMUSG00000064036
chr2	66410091	66410223	2_66410091_66410223	22.0291066832451	-0.0849756503383587	0.674845871751305	0.866282875057013	ENSMUSG00000085386.1	RP23-397A11.1	promoter-TSS	ENSMUSG00000064329.13	Promoter (<=1kb)	2	66270781	66410064	139284	2	ENSMUST00000112366	-28	ENSMUSG00000064329	ENSMUSG00000064329
chr11	93471972	93472097	11_93471972_93472097	38.0353356554136	0.0506491448527693	0.812612133359583	0.930488766773646	ENSMUSG00000056158.14	Car10	intron	ENSMUSG00000056158.14	Intron (ENSMUST00000107861/ENSMUSG00000056158, intron 4 of 4)	11	93413218	93413324	107	2	ENSMUST00000082809	-58649	ENSMUSG00000064743	ENSMUSG00000064743
chr12	59040364	59040692	12_59040364_59040692	56.4645792301288	-0.00954527305053441	0.96398604320996	0.988423422200641	ENSMUSG00000065232.1	Gm22973	TTS	ENSMUSG00000065232.1	Promoter (<=1kb)	12	59040335	59040525	191	1	ENSMUST00000083298	30	ENSMUSG00000065232	ENSMUSG00000065232
chr15	103285861	103286159	15_103285861_103286159	58.185540568049	-0.0967367951002014	0.647444723289884	0.851121786580368	ENSMUSG00000065560.1	Mir148b	TTS	ENSMUSG00000065560.1	Promoter (<=1kb)	15	103285125	103285221	97	1	ENSMUST00000083626	737	ENSMUSG00000065560	ENSMUSG00000065560
chr8	112138976	112139209	8_112138976_112139209	34.7956413927686	-0.0648394225979796	0.761131515528555	0.907959680689358			Intergenic	Intergenic	Distal Intergenic	8	112062505	112062611	107	1	ENSMUST00000083766	76472	ENSMUSG00000065700	ENSMUSG00000065700
chr13	51345765	51346220	13_51345765_51346220	146.118387161489	-0.035843284861356	0.835634940968779	0.939074617954093	ENSMUSG00000113162.1	RP23-25G2.2	TTS	ENSMUSG00000113162.1	Distal Intergenic	13	51408618	51422797	14180	1	ENSMUST00000087978	-62398	ENSMUSG00000067586	ENSMUSG00000067586
chr2	153161217	153161497	2_153161217_153161497	51.3949231671122	0.266395337167887	0.211359336693032	0.534123438336419	ENSMUSG00000068040.10	Tm9sf4	promoter-TSS	ENSMUSG00000068040.10	Promoter (<=1kb)	2	153161303	153204862	43560	1	ENSMUST00000137446	0	ENSMUSG00000068040	ENSMUSG00000068040
chr17	5770728	5770852	17_5770728_5770852	23.1746428731238	-0.250347291868141	0.222805484544392	0.545580762409893			Intergenic	Intergenic	Distal Intergenic	17	5816054	5816700	647	2	ENSMUST00000089182	45848	ENSMUSG00000068120	ENSMUSG00000068120
chr3	31394621	31394822	3_31394621_31394822	46.4988316770237	0.0350417598704095	0.868724280478775	0.952503234866542			Intergenic	Intergenic	Distal Intergenic	3	31202910	31310378	107469	2	ENSMUST00000091259	-84244	ENSMUSG00000069072	ENSMUSG00000069072
chr3	31261745	31261991	3_31261745_31261991	47.0545182287868	0.213336411628127	0.318289320225447	0.635451561356079	ENSMUSG00000069072.9	Slc7a14	intron	ENSMUSG00000069072.9	Intron (ENSMUST00000091259/ENSMUSG00000069072, intron 1 of 7)	3	31222720	31258394	35675	2	ENSMUST00000108245	-3352	ENSMUSG00000069072	ENSMUSG00000069072
chr13	74390773	74390968	13_74390773_74390968	26.0961796215116	-0.00103399543546141	0.994694507066316	0.99748615976007	ENSMUSG00000069184.4	Zfp72	promoter-TSS	ENSMUSG00000069184.4	Distal Intergenic	13	74371426	74376566	5141	2	ENSMUST00000091481	-14208	ENSMUSG00000069184	ENSMUSG00000069184
chr10	32870900	32871317	10_32870900_32871317	81.6725450449969	-0.145796093433591	0.462689001597142	0.740770465243502	ENSMUSG00000069670.8	Nkain2	intron	ENSMUSG00000069670.8	Distal Intergenic	10	32889905	32890462	558	2	ENSMUST00000092602	19145	ENSMUSG00000069670	ENSMUSG00000069670
chr11	58214815	58214946	11_58214815_58214946	15.6751331563366	-0.220005872337365	0.233628641611944	0.556683495510747	ENSMUSG00000069874.7	Irgm2	promoter-TSS	ENSMUSG00000069874.7	Promoter (<=1kb)	11	58215028	58222779	7752	1	ENSMUST00000108836	-82	ENSMUSG00000069874	ENSMUSG00000069874
chr8	70539216	70539698	8_70539216_70539698	432.800403650965	0.05925479671447	0.609750235219639	0.832058142988207	ENSMUSG00000070002.7	Ell	promoter-TSS	ENSMUSG00000070002.7	Promoter (<=1kb)	8	70539675	70592858	53184	1	ENSMUST00000093454	0	ENSMUSG00000070002	ENSMUSG00000070002
chr9	20898585	20898742	9_20898585_20898742	68.6930459334794	0.220673205365427	0.28126549711162	0.605289965506725	ENSMUSG00000070319.6	Eif3g	promoter-TSS	ENSMUSG00000070319.6	Promoter (<=1kb)	9	20894352	20898600	4249	2	ENSMUST00000004206	0	ENSMUSG00000070319	ENSMUSG00000070319
chr13	108095778	108095908	13_108095778_108095908	34.1560449455079	0.0719306097548423	0.736328413627604	0.897540830838235	ENSMUSG00000068184.7	Ndufaf2	intron	ENSMUSG00000068184.7	Intron (ENSMUST00000163558/ENSMUSG00000068184, intron 1 of 3)	13	108046424	108049146	2723	1	ENSMUST00000095458	49355	ENSMUSG00000071180	ENSMUSG00000071180
chr19	8953548	8953932	19_8953548_8953932	187.863153183956	0.166976229849483	0.299674982288429	0.620541898699684	ENSMUSG00000071645.5	Tut1	promoter-TSS	ENSMUSG00000071645.5	Promoter (<=1kb)	19	8953850	8966207	12358	1	ENSMUST00000096239	0	ENSMUSG00000071645	ENSMUSG00000071645
chr4	20155925	20156070	4_20155925_20156070	19.158932970837	-0.0461572354648418	0.807805233054075	0.92840698848646	ENSMUSG00000055761.14	Nkain3	intron	ENSMUSG00000055761.14	Intron (ENSMUST00000119374/ENSMUSG00000055761, intron 5 of 5)	4	20042052	20066750	24699	1	ENSMUST00000098242	113874	ENSMUSG00000073987	ENSMUSG00000073987
chr13	67108542	67108809	13_67108542_67108809	131.639928856242	0.0732774592415477	0.691374320050987	0.874634228901353	ENSMUSG00000074824.3	Rslcan18	promoter-TSS	ENSMUSG00000100235.8	Intron (ENSMUST00000091526/ENSMUSG00000074824, intron 2 of 6)	13	67096613	67114028	17416	2	ENSMUST00000091526	5219	ENSMUSG00000074824	ENSMUSG00000074824
chr10	67288066	67288267	10_67288066_67288267	54.9657839326571	-0.232857894952664	0.268617552901313	0.594044638133705			Intergenic	Intergenic	Promoter (2-3kb)	10	67266689	67285305	18617	2	ENSMUST00000077839	-2762	ENSMUSG00000075000	ENSMUSG00000075000
chr13	23746422	23746791	13_23746422_23746791	190.331351093288	0.0874437432596619	0.583255498090762	0.818643800531504	ENSMUSG00000069310.4	Hist1h3c	promoter-TSS	ENSMUSG00000080999.1	Promoter (<=1kb)	13	23746734	23747202	469	1	ENSMUST00000099703	0	ENSMUSG00000075031	ENSMUSG00000075031
chr16	32666418	32666661	16_32666418_32666661	45.560028140249	-0.254076378751759	0.234139816871896	0.557116587025681	ENSMUSG00000022791.17	Tnk2	exon	ENSMUSG00000075265.4	Promoter (1-2kb)	16	32665223	32668197	2975	2	ENSMUST00000141256	1536	ENSMUSG00000075265	ENSMUSG00000075265
chr11	3514641	3514898	11_3514641_3514898	49.9493475889711	0.115182974680237	0.586205957692516	0.82054956389426	ENSMUSG00000075702.9	Selm	promoter-TSS	ENSMUSG00000075702.9	Promoter (<=1kb)	11	3514684	3517348	2665	1	ENSMUST00000123677	0	ENSMUSG00000075702	ENSMUSG00000075702
chr16	28753189	28753503	16_28753189_28753503	60.680229383299	0.0496370028191278	0.814195570591609	0.930776377864981	ENSMUSG00000022523.10	Fgf12	promoter-TSS	ENSMUSG00000022523.10	Distal Intergenic	16	28599935	28600043	109	2	ENSMUST00000102110	-153147	ENSMUSG00000076064	ENSMUSG00000076064
chr13	62466759	62466947	13_62466759_62466947	61.0582475283321	0.240215161793403	0.246939999237122	0.571035675782689	ENSMUSG00000076246.1	Gm22256	promoter-TSS	ENSMUSG00000113450.1	Promoter (<=1kb)	13	62466865	62466971	107	1	ENSMUST00000102291	0	ENSMUSG00000076246	ENSMUSG00000076246
chr16	13447735	13447937	16_13447735_13447937	48.236990884545	0.155140616260486	0.4659815090078	0.743625533921515	ENSMUSG00000087526.2	RP24-182L3.1	intron	ENSMUSG00000087526.2	Promoter (1-2kb)	16	13449523	13449601	79	1	ENSMUST00000103784	-1586	ENSMUSG00000076972	ENSMUSG00000076972
chr4	64595029	64595512	4_64595029_64595512	140.659805500764	-0.0989644364935497	0.574325507342789	0.813153737495954			Intergenic	Intergenic	Distal Intergenic	4	64444730	64444858	129	1	ENSMUST00000104026	150300	ENSMUSG00000077214	ENSMUSG00000077214
chr8	45558075	45558238	8_45558075_45558238	32.2968379407445	-0.184417546021495	0.386086510915891	0.688065662464398	ENSMUSG00000031626.17	Sorbs2	intron	ENSMUSG00000084954.2	Intron (ENSMUST00000098788/ENSMUSG00000031626, intron 1 of 20)	8	45581616	45581747	132	2	ENSMUST00000104311	23509	ENSMUSG00000077499	ENSMUSG00000077499
chr3	87098592	87098755	3_87098592_87098755	34.1214421021138	-0.00258605530361953	0.99033905087016	0.995787537195751	ENSMUSG00000041734.15	Kirrel	intron	ENSMUSG00000041734.15	Intron (ENSMUST00000159976/ENSMUSG00000041734, intron 2 of 15)	3	87066893	87067024	132	1	ENSMUST00000104484	31700	ENSMUSG00000077672	ENSMUSG00000077672
chr12	28432563	28432731	12_28432563_28432731	27.9643605657906	0.16482511362507	0.43354805460273	0.722157665458828			Intergenic	Intergenic	Distal Intergenic	12	28350263	28350394	132	1	ENSMUST00000104604	82301	ENSMUSG00000077792	ENSMUSG00000077792
chr6	37589718	37589857	6_37589718_37589857	36.2713140607011	0.0207210821622979	0.922578036449758	0.973386908682269			Intergenic	Intergenic	Distal Intergenic	6	37580335	37580427	93	1	ENSMUST00000104660	9384	ENSMUSG00000077852	ENSMUSG00000077852
chr9	57148163	57148431	9_57148163_57148431	82.8931666351097	0.118543315904387	0.552894583730232	0.800432239434822	ENSMUSG00000032298.13	Neil1	promoter-TSS	ENSMUSG00000032298.13	Promoter (<=1kb)	9	57148180	57151937	3758	1	ENSMUST00000105102	0	ENSMUSG00000078306	ENSMUSG00000078306
chr10	126961833	126962055	10_126961833_126962055	91.5198938711119	-0.0172644428530128	0.930192281370339	0.975623024107349	ENSMUSG00000112035.1	RP24-310D17.4	promoter-TSS	ENSMUSG00000112761.1	Distal Intergenic	10	126978717	126999975	21259	1	ENSMUST00000105256	-16662	ENSMUSG00000078429	ENSMUSG00000078429
chr10	126986491	126986900	10_126986491_126986900	151.845047464131	0.217093169854419	0.204049690101759	0.525834170847299	ENSMUSG00000078429.9	Ctdsp2	intron	ENSMUSG00000078429.9	Intron (ENSMUST00000105256/ENSMUSG00000078429, intron 1 of 7)	10	126978717	126999975	21259	1	ENSMUST00000105256	7775	ENSMUSG00000078429	ENSMUSG00000078429
chr2	74726667	74726817	2_74726667_74726817	23.0322955966347	-0.258136602789924	0.205894434133684	0.527632281034184	ENSMUSG00000065500.3	Mir10b	promoter-TSS	ENSMUSG00000101174.7	Promoter (<=1kb)	2	74726728	74747918	21191	1	ENSMUST00000053932	0	ENSMUSG00000079277	ENSMUSG00000079277
chr2	74726667	74726817	2_74726667_74726817	23.0322955966347	-0.258136602789924	0.205894434133684	0.527632281034184	ENSMUSG00000101174.7	Hoxd4	promoter-TSS	ENSMUSG00000101174.7	Promoter (<=1kb)	2	74726728	74747918	21191	1	ENSMUST00000053932	0	ENSMUSG00000079277	ENSMUSG00000079277
chr11	58960041	58960302	11_58960041_58960302	69.7057359066566	-0.0912682672063786	0.654247574466553	0.854377705352518	ENSMUSG00000036964.14	Trim17	intron	ENSMUSG00000036964.14	Promoter (1-2kb)	11	58961812	58962222	411	1	ENSMUST00000122447	-1510	ENSMUSG00000080152	ENSMUSG00000080152
chr1	118459431	118459702	1_118459431_118459702	99.4016915983321	0.216296581771664	0.26505093629229	0.591008899017659	ENSMUSG00000064302.13	Clasp1	promoter-TSS	ENSMUSG00000080542.1	Promoter (<=1kb)	1	118459141	118459265	125	2	ENSMUST00000116892	-167	ENSMUSG00000080542	ENSMUSG00000080542
chr7	27361399	27361765	7_27361399_27361765	285.846787405156	0.0661384998180002	0.626906157274729	0.840717067949502	ENSMUSG00000011751.16	Sptbn4	exon	ENSMUSG00000011751.16	Promoter (1-2kb)	7	27363314	27363401	88	1	ENSMUST00000116912	-1549	ENSMUSG00000080562	ENSMUSG00000080562
chr18	73189796	73190019	18_73189796_73190019	23.0103234714484	-0.246510416696349	0.223370999333582	0.546379583630835			Intergenic	Intergenic	Distal Intergenic	18	72899882	72899987	106	2	ENSMUST00000116985	-289810	ENSMUSG00000080635	ENSMUSG00000080635
chrX	73999372	73999553	X_73999372_73999553	34.812952354992	0.177625787731803	0.405999905484846	0.701208525775271			Intergenic	Intergenic	Distal Intergenic	20	74006702	74007502	801	1	ENSMUST00000120692	-7149	ENSMUSG00000080829	ENSMUSG00000080829
chr6	140962640	140962775	6_140962640_140962775	31.4577195136992	-0.267131831173352	0.208549339404212	0.530779183924446	ENSMUSG00000107638.2	RP24-338D12.1	intron	ENSMUSG00000107638.2	Distal Intergenic	6	140746919	140747216	298	2	ENSMUST00000080373	-215425	ENSMUSG00000080921	ENSMUSG00000080921
chr5	32303396	32303528	5_32303396_32303528	32.4437980095344	-0.154540923274602	0.468734400210265	0.745839148569863	ENSMUSG00000029134.14	Plb1	intron	ENSMUSG00000029134.14	Intron (ENSMUST00000126595/ENSMUSG00000029134, intron 20 of 38)	5	32311922	32312119	198	2	ENSMUST00000118876	8591	ENSMUSG00000081200	ENSMUSG00000081200
chr4	146174016	146174204	4_146174016_146174204	29.3458029180012	-0.125276171438749	0.552878720427611	0.800432239434822	ENSMUSG00000066007.15	Zfp600	intron	ENSMUSG00000086654.1	Intron (ENSMUST00000168483/ENSMUSG00000066007, intron 2 of 4)	4	146178124	146178766	643	1	ENSMUST00000119716	-3920	ENSMUSG00000081522	ENSMUSG00000081522
chr16	56771531	56771683	16_56771531_56771683	36.5908026236482	0.216193903304456	0.310827576471533	0.629547901690451	ENSMUSG00000022755.4	Adgrg7	intron	ENSMUSG00000022755.4	Intron (ENSMUST00000023437/ENSMUSG00000022755, intron 4 of 15)	16	56758265	56758901	637	1	ENSMUST00000120470	13267	ENSMUSG00000082485	ENSMUSG00000082485
